total_timesteps,approxkl,ep_len_mean,clipfrac,ep_reward_mean,time_elapsed,policy_entropy,value_loss,serial_timesteps,true_reward,n_updates,fps,explained_variance,policy_loss,fps1
31980000,0.011625094,297.28,0.15092666,60.53969761051238,4393.077201604843,1.2732624,13.404501,319800,0.18261752,1066,7407,0.7541894912719727,0.0026481552,46008
32010000,0.0044657914,298.32,0.046186663,65.77155767336488,4397.134208917618,1.2717545,13.0535145,320100,0.19976658,1067,7331,0.6926794052124023,0.0019651183,45007
32040000,0.006161698,292.21,0.07576333,62.70420122332871,4401.232434988022,1.2700033,13.839108,320400,0.18243141,1068,7353,0.7963617891073227,0.001274703,45775
32070000,0.0041589173,298.74,0.03894333,60.20318025626242,4405.3187918663025,1.268586,7.6942,320700,0.19093505,1069,7373,0.8294848799705505,-8.4452484e-05,45382
32100000,0.0065665087,300.0,0.08484,64.01367647208274,4409.393210887909,1.2660589,2.334697,321000,0.21337892,1070,7251,0.92588771879673,0.0019346509,44102
32130000,0.009278441,296.03,0.121920004,68.11347884304821,4413.536374092102,1.2621238,7.964873,321300,0.21465619,1071,7398,0.7922584265470505,0.0021382882,44892
32160000,0.004197657,299.02,0.043906666,67.03031976275146,4417.597950935364,1.2590992,7.461773,321600,0.21375492,1072,7384,0.8161925971508026,-0.0009964748,45365
32190000,0.004928046,299.31,0.060406666,66.38173096388579,4421.666533231735,1.2560467,4.4714937,321900,0.21667115,1073,7412,0.846220538020134,-0.0005285639,44505
32220000,0.0086062495,298.05,0.09892,66.56444065749645,4425.719965219498,1.2519335,9.759344,322200,0.20730686,1074,7436,0.7871335446834564,0.0038274215,46473
32250000,0.0036879226,296.21,0.032703333,63.18515619792044,4429.760630130768,1.2491653,7.3070326,322500,0.20052445,1075,7225,0.8450436890125275,0.0014153008,45627
32280000,0.003959128,296.37,0.034259997,65.77684444732964,4433.920205593109,1.2471851,11.331683,322800,0.20165837,1076,7380,0.806107297539711,-6.296445e-05,46950
32310000,0.0038684006,296.45,0.03517,67.41013514980673,4437.991139888763,1.2457439,13.257284,323100,0.20564336,1077,7422,0.6806558966636658,0.00057410094,44577
32340000,0.004482872,300.0,0.040673334,70.82032369762659,4442.038890123367,1.2443794,1.8945553,323400,0.23606774,1078,7307,0.8793135285377502,0.0025758676,46507
32370000,0.0035962008,298.95,0.031406667,66.88246491402387,4446.164727926254,1.2424605,6.934848,323700,0.21327299,1079,7212,0.8320316970348358,0.0028100486,45318
32400000,0.008014619,298.16,0.0604,63.41892930939794,4450.33262014389,1.2409884,8.996118,324000,0.19654267,1080,7295,0.8373360484838486,0.0051209806,46673
32430000,0.0035052851,297.72,0.02306,69.91103008799254,4454.450886964798,1.2397745,19.6022,324300,0.2037722,1081,7344,0.6831583976745605,0.0010814449,43505
32460000,0.0029945527,298.31,0.02293,66.73259704746306,4458.542052030563,1.2389152,16.008825,324600,0.19784948,1082,7305,0.7177101969718933,0.0018863097,47061
32490000,0.0042950506,300.0,0.047503334,64.77308994658291,4462.654921770096,1.2371175,1.872174,324900,0.2159103,1083,7442,0.9488025195896626,0.00050871196,47388
32520000,0.009838797,298.76,0.12555666,67.02570104002953,4466.691702127457,1.2329926,10.474664,325200,0.20884167,1084,7380,0.7481862604618073,0.0012639114,46512
32550000,0.010342682,299.01,0.13743334,63.17727911874652,4470.76270031929,1.2302896,10.403196,325500,0.19583566,1085,7774,0.7913132309913635,-3.083425e-05,43976
32580000,0.0039439844,298.82,0.027316665,68.20063322283328,4474.627862930298,1.2276728,8.058108,325800,0.21767066,1086,7659,0.8015455156564713,0.0017969518,42635
32610000,0.0027339614,299.22,0.0227,65.74345779240132,4478.5509469509125,1.225137,3.9780712,326100,0.2141284,1087,7824,0.8822550252079964,-0.0013458108,43615
32640000,0.006781371,298.84,0.058709998,63.24053879186511,4482.391006231308,1.2219641,7.3318114,326400,0.20121983,1088,7789,0.8730469197034836,0.003089535,42150
32670000,0.004777894,297.7,0.03785,70.5183081383258,4486.248337268829,1.219304,10.910408,326700,0.21540563,1089,7868,0.7553326040506363,0.0014950022,42835
32700000,0.0032361,298.6,0.024213335,67.20479205556214,4490.067236661911,1.2169787,10.387095,327000,0.209548,1090,7806,0.7750966548919678,0.00017133579,44194
32730000,0.0060561383,297.88,0.04052333,68.90700204320252,4493.9172241687775,1.215236,4.2284446,327300,0.22398391,1091,7343,0.9049308523535728,0.0018242656,42887
32760000,0.00544217,296.32,0.056770004,67.21939468733966,4498.008821249008,1.2139417,14.870882,327600,0.20378786,1092,7324,0.740481972694397,-4.021328e-05,46404
32790000,0.0021140538,299.73,0.017846668,68.9559016623348,4502.111493349075,1.2128936,4.312793,327900,0.22490151,1093,7347,0.8865142241120338,0.0018687736,44521
32820000,0.009409232,293.42,0.046826664,64.19537766344845,4506.201914310455,1.2113419,19.660166,328200,0.18526594,1094,7211,0.7556144148111343,0.003948441,45537
32850000,0.0032425288,297.7,0.013613334,62.31399751618505,4510.368676662445,1.2104862,15.116613,328500,0.18318821,1095,7282,0.7511896938085556,0.00084115454,47688
32880000,0.009382623,300.0,0.12646332,67.85753657497466,4514.494965791702,1.2092993,1.9377873,328800,0.2261918,1096,7212,0.912756472826004,0.0025165621,45643
32910000,0.015266344,298.38,0.19163333,71.71773592092097,4518.660405158997,1.2060882,10.538744,329100,0.22431844,1097,7355,0.6962967216968536,0.0065673552,46396
32940000,0.013340229,298.16,0.16494334,68.53306789308786,4522.757593393326,1.2036078,11.486193,329400,0.21377574,1098,7511,0.7195085883140564,0.006311835,48158
32970000,0.00760031,299.16,0.095426664,69.19728265598417,4526.75768661499,1.2016034,7.1867933,329700,0.2207543,1099,7455,0.8095192760229111,0.00082886254,45565
33000000,0.0049884934,297.05,0.049616665,62.397806779518724,4530.787729501724,1.2000979,6.8507805,330000,0.19807087,1100,7372,0.877079650759697,0.0029205282,43327
33030000,0.004091701,299.43,0.03094333,72.36398256078363,4534.874948263168,1.1985204,5.3478904,330300,0.23630734,1101,7177,0.6566521227359772,0.0012499309,38593
33060000,0.0044808397,300.0,0.029009998,68.70194741934537,4539.073036432266,1.1968434,1.7458897,330600,0.2290065,1102,7515,0.9332201927900314,0.0011281432,47872
33090000,0.0039346074,300.0,0.040933333,68.72786950856447,4543.070755958557,1.1941174,1.7532015,330900,0.22909291,1103,7509,0.9051308110356331,-0.00015675063,46486
33120000,0.005559694,300.0,0.06723,71.28749761871994,4547.0711216926575,1.1895763,1.7994915,331200,0.237625,1104,7507,0.9252057820558548,0.0018942142,46388
33150000,0.008703621,293.19,0.108899996,63.27287419840693,4551.072940587997,1.1854336,20.375238,331500,0.17602813,1105,7323,0.7410560250282288,0.0018238397,44944
33180000,0.0043291897,299.47,0.037576668,75.1111752601713,4555.175906896591,1.1827958,4.009122,331800,0.24545443,1106,7538,0.7856020033359528,0.000761439,47656
33210000,0.009403464,300.0,0.11852334,68.96942832469941,4559.174799442291,1.1787869,1.6880014,332100,0.2298981,1107,7303,0.9376491941511631,0.0040995143,47263
33240000,0.006260519,299.56,0.07767334,65.94923874281346,4563.288552284241,1.1746596,5.682762,332400,0.21501838,1108,7492,0.7619825005531311,-0.0018960297,47345
33270000,0.009439773,298.02,0.11483667,64.67123231306672,4567.298455476761,1.171279,14.042311,332700,0.19608119,1109,7425,0.6790138483047485,0.0011317313,45607
33300000,0.0064998367,299.77,0.08241667,75.46664890050889,4571.344489336014,1.1689492,5.736398,333000,0.24660479,1110,7321,0.7172999978065491,0.00087451766,44914
33330000,0.0070796856,299.28,0.092076674,71.80178445719183,4575.461473226547,1.16663,6.5028434,333300,0.22947949,1111,7422,0.7878763973712921,-0.0006384313,46606
33360000,0.0063581215,297.96,0.08124,72.33653630457819,4579.509163379669,1.1642202,10.289791,333600,0.22695784,1112,7438,0.7311851978302002,-0.00050100236,45922
33390000,0.01093502,295.74,0.13989,69.20693330347538,4583.548148155212,1.1623493,11.647341,333900,0.21338801,1113,7481,0.715107262134552,0.0014229866,45794
33420000,0.0088385595,300.0,0.10464667,70.06395111620427,4587.565052509308,1.1598428,1.766242,334200,0.2335465,1114,7491,0.9007446393370628,0.00502734,47719
33450000,0.011255075,300.0,0.14223334,72.34980467803776,4591.575528383255,1.1564544,2.0531855,334500,0.24116601,1115,7279,0.897902250289917,0.005088839,47431
33480000,0.004159437,300.0,0.044833332,70.48496787421405,4595.702799081802,1.1539665,1.7647908,334800,0.2349499,1116,7378,0.9374529868364334,0.0004429921,45362
33510000,0.011108154,296.84,0.13330333,69.16651473432779,4599.775297880173,1.1515948,12.466382,335100,0.2116154,1117,7424,0.7368777394294739,0.004096593,47633
33540000,0.004936489,300.0,0.05707667,73.15701281659305,4603.82214641571,1.1487358,1.6759462,335400,0.24385671,1118,7324,0.9112780839204788,0.0012164887,45642
33570000,0.0060645477,298.48,0.06628667,75.09950849846005,4607.924103021622,1.1439912,12.150316,335700,0.23594743,1119,7374,0.662387490272522,0.000985981,46235
33600000,0.0034616436,298.83,0.034179997,74.50038220748306,4611.998535633087,1.1412218,11.556256,336000,0.23374066,1120,7337,0.6640661358833313,-0.0006170408,42650
33630000,0.0042703087,295.03,0.043786667,67.89164131708444,4616.093039512634,1.1391985,7.496718,336300,0.21438229,1121,7325,0.8440969437360764,0.00037964078,47305
33660000,0.0017469262,298.62,0.00989,71.35036325760186,4620.194210529327,1.137633,10.849842,336600,0.22328125,1122,7456,0.7558483928442001,-0.00024527474,46608
33690000,0.005433607,298.84,0.05036,71.593476838544,4624.223686695099,1.1362512,11.359222,336900,0.22402132,1123,7191,0.7273766100406647,0.00066138373,45142
33720000,0.0068205907,297.94,0.076373324,68.30308867797255,4628.40163064003,1.134853,13.082891,337200,0.21335277,1124,7372,0.7502957284450531,-0.00030089886,46967
33750000,0.004974223,299.04,0.02094,67.48361197330058,4632.476936578751,1.1338629,5.2327065,337500,0.22015561,1125,7526,0.8427969664335251,7.3610805e-05,46324
33780000,0.009420555,300.0,0.103303336,69.0466270443797,4636.468651294708,1.131942,1.5288275,337800,0.23015544,1126,7283,0.9407863914966583,0.0012291737,46870
33810000,0.01074042,299.8,0.13262,68.16983612149954,4640.593358755112,1.1291463,3.8153698,338100,0.22220114,1127,7435,0.8836792185902596,0.0018809515,45521
33840000,0.0052623497,299.1,0.055719994,70.07796308763325,4644.634145021439,1.1272787,11.157244,338400,0.21882723,1128,7412,0.709218442440033,0.00033223775,47845
33870000,0.0021738769,299.65,0.017436666,71.42438722461462,4648.68709731102,1.1262286,4.3481593,338700,0.2331654,1129,7453,0.8594717383384705,-0.0013044132,46224
33900000,0.0037025772,299.5,0.041653335,72.89730690166354,4652.718041181564,1.1244857,4.9367514,339000,0.2380027,1130,7346,0.7761231660842896,-0.00084754045,46233
33930000,0.0053768093,299.71,0.0633,70.92803824059665,4656.808221340179,1.12097,4.8909655,339300,0.23141015,1131,7227,0.8300222903490067,0.00030471466,46501
33960000,0.017814707,293.88,0.18978,65.76094254136086,4660.964883327484,1.1175404,13.573149,339600,0.19893366,1132,7376,0.7706445157527924,0.0023155503,46631
33990000,0.010984318,299.25,0.12897,73.84685401894153,4665.037996530533,1.1152183,7.099108,339900,0.2363069,1133,7341,0.7996278554201126,0.0017547496,47314
34020000,0.01741815,298.4,0.17423001,68.42797468833625,4669.131598711014,1.1134713,12.313076,340200,0.21382514,1134,7557,0.7105254828929901,0.0042710286,45948
34050000,0.006471145,295.82,0.08138666,67.94327983781696,4673.107661485672,1.1124653,10.265497,340500,0.21387854,1135,7318,0.7484141290187836,0.0011528538,45426
34080000,0.010316746,296.26,0.12343334,73.28600542895497,4677.212814092636,1.1111871,14.200602,340800,0.2215941,1136,7284,0.7073091268539429,-0.00048612262,45850
34110000,0.0041931095,299.18,0.04485,72.12384304642677,4681.337769985199,1.1098462,7.5147924,341100,0.23073056,1137,7109,0.7579947859048843,0.0017916886,44671
34140000,0.0034842633,298.74,0.03557333,73.61764972247184,4685.563598155975,1.1084201,8.726717,341400,0.23602435,1138,7311,0.6916633546352386,0.0006150388,46455
34170000,0.004280383,299.54,0.04549,72.91339706689119,4689.673191547394,1.1064638,8.194238,341700,0.23310065,1139,7404,0.7049586176872253,0.0012590139,44528
34200000,0.004656859,299.09,0.050406665,71.98270560994744,4693.731141805649,1.1041782,4.951646,342000,0.23507306,1140,7443,0.8342305719852448,-0.0009920227,45825
34230000,0.003415057,295.78,0.03252667,67.51371900096535,4697.767909049988,1.1019845,8.7035055,342300,0.21243243,1141,7469,0.8212392032146454,-0.00074267865,44830
34260000,0.00289302,296.07,0.023366667,72.00952876217663,4701.790485858917,1.1000732,15.786661,342600,0.21806097,1142,7477,0.6904944181442261,0.0004411501,46049
34290000,0.014165157,294.61,0.17647001,67.23582412622869,4705.809365987778,1.0983877,7.427588,342900,0.21055184,1143,7389,0.8589591234922409,0.0038766556,44805
34320000,0.0048129833,299.57,0.04986333,72.34454824514687,4709.875561714172,1.0967455,5.5381174,343200,0.2363592,1144,7473,0.8283042013645172,-0.00033792332,45416
34350000,0.0033855971,296.9,0.03297,73.83085782736539,4713.8961272239685,1.0945225,5.7077756,343500,0.23812707,1145,7307,0.822005107998848,-0.00041684104,45122
34380000,0.008551529,294.26,0.10614,70.79986440688371,4718.007182836533,1.0924511,9.771043,343800,0.22033373,1146,7444,0.7736581712961197,0.0021305059,45054
34410000,0.0064612823,294.64,0.071953334,72.80497491814197,4722.043035507202,1.0908059,17.115335,344100,0.21836841,1147,7286,0.6154745221138,0.00025131434,44883
34440000,0.0036551382,298.73,0.037443332,69.35190828405321,4726.168601036072,1.0888346,11.598849,344400,0.21663243,1148,7179,0.704466700553894,-0.0011871611,44569
34470000,0.0039400384,297.49,0.03973333,74.70645266994833,4730.3534235954285,1.0869179,12.93782,344700,0.23023532,1149,7360,0.6805847585201263,0.0007009572,47563
34500000,0.0049439436,292.7,0.045436665,71.9287216567248,4734.43492436409,1.0851835,4.8919706,345000,0.22811449,1150,7539,0.8875715360045433,0.0014751547,46753
34530000,0.004537098,297.83,0.04828,73.1158887167275,4738.422986507416,1.0836046,14.01282,345300,0.22436775,1151,7415,0.6711615025997162,-0.0013860317,44829
34560000,0.004400425,296.68,0.05182333,74.90675526738167,4742.474863290787,1.082526,15.720535,345600,0.22973388,1152,7354,0.6559540629386902,0.00051107345,46025
34590000,0.010328081,297.18,0.13121334,78.66439605645836,4746.56050658226,1.080909,6.7208686,345900,0.25188622,1153,7421,0.7891183495521545,0.002378817,48152
34620000,0.011498309,291.82,0.14906666,70.10504778310657,4750.6213302612305,1.0788792,12.779729,346200,0.212364,1154,7487,0.8016500473022461,0.0024743904,46738
34650000,0.0024941459,298.65,0.018573333,74.42494670145214,4754.634651422501,1.0775014,6.741704,346500,0.2384896,1155,7287,0.8062485009431839,0.00039161718,44552
34680000,0.0022173433,299.06,0.018413331,68.73046916306019,4758.757507562637,1.0762495,8.890364,346800,0.21954095,1156,7326,0.7393949329853058,0.0006070385,46023
34710000,0.004844825,297.62,0.051513333,74.73816088587046,4762.858770132065,1.074883,6.326709,347100,0.2414581,1157,7410,0.7294113039970398,0.00023364877,46171
34740000,0.0023982965,299.26,0.019666666,72.79958032131195,4766.913667678833,1.0727116,4.4243865,347400,0.23804802,1158,7423,0.844261109828949,-6.3414234e-05,46087
34770000,0.004318081,294.66,0.045946665,70.46261577382684,4770.96097445488,1.0706732,12.324142,347700,0.21438402,1159,7405,0.7730415463447571,-0.00043210838,45730
34800000,0.0043584458,296.79,0.04722,73.2153427837044,4775.018545627594,1.0695179,22.561811,348000,0.20995857,1160,7504,0.6661937534809113,-0.0005350861,46832
34830000,0.006940325,293.56,0.04606667,68.74511497557164,4779.0226056575775,1.0689213,15.265254,348300,0.20366465,1161,7264,0.7495963871479034,0.0037166928,44960
34860000,0.008430993,292.34,0.081253335,71.43821035519242,4783.159016609192,1.068393,12.717586,348600,0.21408027,1162,7408,0.807253822684288,0.0011251464,48264
34890000,0.004203257,297.76,0.041693337,71.06044898927212,4787.214555978775,1.0670595,8.966189,348900,0.22403604,1163,7395,0.8199990838766098,-0.0009671107,46223
34920000,0.023970243,298.0,0.028099999,74.26714991651475,4791.277703285217,1.064568,12.516645,349200,0.23304656,1164,7329,0.6608307957649231,-0.00069243595,45190
34950000,0.002285824,297.07,0.018263334,75.3294708879292,4795.376712322235,1.0624883,17.97915,349500,0.22706378,1165,7353,0.6818224489688873,0.0007326122,44343
34980000,0.00628936,297.01,0.07788667,69.9855269189179,4799.463556528091,1.0606506,2.307833,349800,0.229954,1166,7422,0.9459705986082554,0.0019174296,44877
35010000,0.010167326,297.38,0.12952666,74.08828742191196,4803.51161980629,1.0576605,14.172195,350100,0.22766794,1167,7403,0.6844972968101501,0.0021854076,45992
35040000,0.014729853,298.94,0.14243,70.05211752310396,4807.569887876511,1.0556928,8.475851,350400,0.2237012,1168,7254,0.8297384083271027,0.0025469146,47376
35070000,0.010465605,295.05,0.08494333,67.45316391125321,4811.711988449097,1.054498,13.42697,350700,0.20267986,1169,7188,0.7897517085075378,0.0013564486,45602
35100000,0.011518438,300.0,0.12799999,74.64572254575789,4815.891817569733,1.0531801,1.9970505,351000,0.24881907,1170,7269,0.9229166805744171,0.010690864,45391
35130000,0.017306486,298.88,0.18281999,69.74803741388023,4820.024681568146,1.0514026,9.330595,351300,0.2177922,1171,7295,0.845789298415184,0.0059954165,45549
35160000,0.0064198175,299.61,0.078723334,63.971559382900594,4824.142933368683,1.0498621,4.4729166,351600,0.20837516,1172,7460,0.8934588357806206,0.00033873896,47035
35190000,0.0056157997,298.56,0.06403,72.7721318025142,4828.1698706150055,1.0478528,11.960496,351900,0.2229992,1173,7517,0.7720485180616379,0.0014552351,45758
35220000,0.006928926,298.61,0.07461333,72.75628704324365,4832.16711139679,1.0453045,12.152528,352200,0.2281695,1174,7564,0.7114293575286865,0.0021185302,48072
35250000,0.005842848,297.61,0.03384667,73.19531412221491,4836.140045166016,1.0432364,5.0674434,352500,0.23625547,1175,7302,0.8967176303267479,0.0008838457,46262
35280000,0.002670898,297.3,0.014383333,75.42857008606195,4840.25431895256,1.0410541,4.4529405,352800,0.24350715,1176,7351,0.8734947592020035,0.0021392214,43768
35310000,0.0023191697,298.95,0.01845,75.36640840217471,4844.340873479843,1.0393151,9.560408,353100,0.24165261,1177,7571,0.7588041126728058,3.8213748e-05,47109
35340000,0.0053308,298.26,0.05288,73.12410657279193,4848.3093094825745,1.0378153,7.2085342,353400,0.23423454,1178,7348,0.839076355099678,0.0042570783,45721
35370000,0.003794906,298.2,0.04202333,78.28321242965758,4852.397984743118,1.0356835,2.2000031,353700,0.2580571,1179,7492,0.9224743470549583,0.0016579345,46845
35400000,0.0038945754,297.34,0.046680003,74.88866189040243,4856.408312320709,1.0335094,8.028955,354000,0.2368261,1180,7419,0.7893515825271606,-0.00022532616,48453
35430000,0.0045349454,300.0,0.04129667,71.41159952133894,4860.4578766822815,1.0304358,1.9143947,354300,0.23803867,1181,7388,0.9543364681303501,0.00062022044,46734
35460000,0.0059662308,296.48,0.057163335,74.1084671420604,4864.524173259735,1.0257895,8.362854,354600,0.23435469,1182,7466,0.8332202434539795,-0.0011591882,48086
35490000,0.008955425,297.43,0.10823999,70.6966507151723,4868.547835111618,1.0221761,2.33041,354900,0.23253554,1183,7278,0.9505450949072838,0.0038350322,46443
35520000,0.006779676,297.58,0.08541667,77.47845204554498,4872.6753697395325,1.0183084,2.204192,355200,0.25511038,1184,7503,0.9175109192728996,0.0030422786,45278
35550000,0.010874389,296.58,0.061186664,69.91970574192703,4876.67974114418,1.0154632,15.23099,355500,0.21383387,1185,7329,0.7417411506175995,0.0009577187,47376
35580000,0.0011749866,300.0,0.006893334,77.31188988290727,4880.779259681702,1.0138774,1.8879821,355800,0.25770628,1186,7370,0.9345865622162819,0.00038282,47697
35610000,0.0029973476,297.29,0.017336668,73.21594774894416,4884.855561733246,1.0118812,4.79739,356100,0.23639694,1187,7508,0.8856532201170921,0.00017910844,46427
35640000,0.0029734983,298.8,0.017606666,77.16702122837305,4888.857182741165,1.0096295,9.697327,356400,0.2426267,1188,7404,0.7854880541563034,0.0014535458,46956
35670000,0.008207524,299.57,0.10507333,74.09804590076209,4892.915725708008,1.0069718,7.9276175,356700,0.23701738,1189,7417,0.8421737551689148,0.0011069891,45037
35700000,0.011156576,296.79,0.14219001,74.29038029044867,4896.9664804935455,1.0039251,16.673653,357000,0.21796623,1190,7343,0.7620519995689392,0.0022541753,47312
35730000,0.0037781163,297.28,0.03971,73.3947774887085,4901.058699607849,1.0018308,11.916367,357300,0.22516683,1191,7560,0.8110338002443314,0.00045179512,46073
35760000,0.006635861,296.59,0.066593334,73.78792087323964,4905.033252716064,1.0002878,15.409335,357600,0.2232629,1192,7311,0.7181801795959473,0.0013470392,46615
35790000,0.007513395,300.0,0.06543,74.17907342255116,4909.142503976822,0.9991047,2.4349096,357900,0.24726358,1193,7403,0.9406651109457016,0.0057558715,46796
35820000,0.00709003,297.72,0.056623332,73.81690804794431,4913.200325250626,0.9966321,4.5167427,358200,0.23804216,1194,7386,0.887270525097847,0.0016499342,44441
35850000,0.0024586425,299.8,0.017916668,75.91488267414272,4917.2674169540405,0.9939989,5.292363,358500,0.24804853,1195,7612,0.855692908167839,-0.0006936284,46566
35880000,0.003376353,298.88,0.03280667,78.97726732090115,4921.214466810226,0.9913758,7.5752387,358800,0.25379375,1196,7336,0.7703495174646378,0.002279856,47075
35910000,0.0025861096,298.59,0.022283334,75.72205076821149,4925.322721481323,0.9893486,12.941684,359100,0.2328457,1197,7244,0.7605362236499786,0.00033813313,45878
35940000,0.002814157,299.66,0.02061,79.43419928245247,4929.470314025879,0.98791933,5.5487537,359400,0.2598889,1198,7334,0.8219946026802063,0.00078460167,46818
35970000,0.0030124087,299.7,0.02158,76.66645212300122,4933.579134941101,0.98614776,3.9859912,359700,0.25059474,1199,7621,0.8713888078927994,0.0013475613,48415
36000000,0.0038094204,298.8,0.039096665,78.67193659417332,4937.521401643753,0.9838009,8.828686,360000,0.2475055,1200,7431,0.7213380336761475,-0.000645341,47093
36030000,0.009162565,298.82,0.03749,74.30033114485443,4941.577393770218,0.9816545,12.082418,360300,0.23305395,1201,6990,0.7190520167350769,0.0025823764,36255
36060000,0.0038076304,297.82,0.040736668,71.65320656344295,4945.87633061409,0.97986233,8.416471,360600,0.2294625,1202,7265,0.8179561048746109,0.0010978708,45730
36090000,0.005099318,296.84,0.058396667,73.31684853546321,4950.012222290039,0.9785841,12.002371,360900,0.22490427,1203,7344,0.7572261691093445,-2.5820452e-06,46602
36120000,0.0060714977,298.6,0.07483334,69.05592626571655,4954.1031403541565,0.97723377,12.140124,361200,0.21058181,1204,7363,0.7844244986772537,-0.0007323554,47818
36150000,0.004434714,298.26,0.04857,78.98639925710857,4958.1839237213135,0.9762085,10.412223,361500,0.24885485,1205,7443,0.6881019771099091,-0.00034163488,45355
36180000,0.0050994838,296.39,0.05733333,76.6171090209484,4962.219897270203,0.97443163,10.566029,361800,0.23743822,1206,7449,0.8058157861232758,0.0009653486,45602
36210000,0.0024961284,298.2,0.021456666,80.14027349367738,4966.253484964371,0.97296965,13.178297,362100,0.24784409,1207,7443,0.7198013365268707,0.00030239348,47877
36240000,0.0025682752,298.27,0.020806666,80.07881834097206,4970.303475618362,0.97166747,8.366571,362400,0.25690413,1208,7408,0.6835846304893494,-0.0009540032,47275
36270000,0.0027783134,297.48,0.02016,74.91667258605361,4974.359084367752,0.96968335,8.537436,362700,0.2370126,1209,7314,0.842158779501915,0.0006381888,46426
36300000,0.0040697865,297.42,0.018546667,75.2737320843339,4978.466300010681,0.96746874,13.811884,363000,0.23145601,1210,7451,0.7530780881643295,0.0025585275,46161
36330000,0.0065342598,296.74,0.05057667,78.54209877312184,4982.499059915543,0.965387,15.253734,363300,0.24292421,1211,7432,0.6949183940887451,0.00055512076,46874
36360000,0.004309134,295.89,0.047226667,76.79224098399281,4986.541665554047,0.9637829,15.467987,363600,0.231642,1212,7435,0.7448438704013824,0.00031826927,46087
36390000,0.004203706,298.2,0.03463334,78.38452312752605,4990.5829865932465,0.9627693,16.07343,363900,0.24209082,1213,7339,0.6562038958072662,0.0018705025,46175
36420000,0.0037904237,299.48,0.03928333,75.11505920611322,4994.676701307297,0.96191853,4.445331,364200,0.24560691,1214,7414,0.8598416894674301,0.0019711023,46569
36450000,0.0056498013,298.17,0.064213336,74.33923767618835,4998.7293128967285,0.9603958,10.371583,364500,0.23314978,1215,7366,0.7758529931306839,-0.00032429537,46016
36480000,0.008744997,297.61,0.11405667,80.65694219522179,5002.80791592598,0.9585701,9.7452,364800,0.26029587,1216,7369,0.4147244095802307,0.0006417409,46847
36510000,0.011587797,297.32,0.11882999,72.87085964381694,5006.8973178863525,0.9572134,6.3751907,365100,0.23491019,1217,7450,0.8806310966610909,0.002997905,47374
36540000,0.0106458245,297.42,0.13850334,75.41567638397217,5010.930268526077,0.9557875,7.741243,365400,0.23872136,1218,7604,0.7923128306865692,0.0023466493,46392
36570000,0.0053668674,299.27,0.06411667,72.7628188021481,5014.881777524948,0.9545782,7.350932,365700,0.2327696,1219,7381,0.7965828776359558,-0.00011535235,47774
36600000,0.009590609,297.46,0.102406666,71.39107575282455,5018.952060699463,0.9531952,13.240649,366000,0.21856117,1220,7470,0.7877108007669449,0.001808792,47054
36630000,0.009091457,299.77,0.09205,71.02799510881304,5022.9740080833435,0.9521928,4.8045883,366300,0.23179056,1221,7294,0.8511824458837509,4.350261e-05,45246
36660000,0.0062085064,300.0,0.07636,76.87269326299429,5027.093202590942,0.95039815,1.6174622,366600,0.2562423,1222,7341,0.9026618450880051,-0.002255153,46069
36690000,0.0056768376,300.0,0.068356656,77.86121225304902,5031.185557842255,0.94667596,1.5838484,366900,0.25953737,1223,7398,0.9445095732808113,-0.0004953954,44114
36720000,0.0050676987,300.0,0.061053336,80.22164193816484,5035.2465035915375,0.94238865,1.8338263,367200,0.26740548,1224,7262,0.9147627875208855,0.0014980317,44467
36750000,0.0048574,300.0,0.054846663,78.0923390391469,5039.383546590805,0.9378602,1.8280691,367500,0.2603078,1225,7419,0.9410601072013378,-4.8740047e-05,44281
36780000,0.0057326527,299.08,0.068746656,79.84740430124104,5043.432748794556,0.93390244,5.201928,367800,0.2616449,1226,7362,0.8280336260795593,0.0027972872,44462
36810000,0.0035478715,299.25,0.027826667,80.25185010664165,5047.513706684113,0.9311085,6.921603,368100,0.25769335,1227,7533,0.7845182120800018,0.0013749658,45341
36840000,0.0031921207,298.1,0.026793335,75.72828636579216,5051.502199888229,0.92877084,5.5688505,368400,0.24800824,1228,7383,0.8082479238510132,0.0017509129,47891
36870000,0.0031253032,299.32,0.025433335,77.29599211871624,5055.572421312332,0.9269562,4.9769144,368700,0.25299257,1229,7236,0.859585240483284,0.0025676202,43893
36900000,0.0038553528,299.18,0.040543333,74.52915079697966,5059.724531888962,0.9251935,9.082605,369000,0.23867495,1230,7250,0.7779957801103592,-0.00041330614,46475
36930000,0.0044854204,295.54,0.04625333,77.1883912703395,5063.868009090424,0.923816,14.852757,369300,0.23773745,1231,7394,0.7115308940410614,0.0006788237,46515
36960000,0.0103956275,299.47,0.024973333,78.28405817851424,5067.931771278381,0.9224946,5.4351745,369600,0.25614813,1232,7484,0.8752092346549034,3.298505e-05,46176
36990000,0.004084681,299.69,0.041223332,79.27922090493142,5071.94575214386,0.91991776,4.5994234,369900,0.2593077,1233,7462,0.846812978386879,-0.00015251688,47498
37020000,0.005374469,299.0,0.06546,77.42902435220778,5075.971788406372,0.9163517,9.172163,370200,0.24849011,1234,7458,0.7749587446451187,-0.00035815046,45660
37050000,0.004410035,299.12,0.049923334,76.36773580767215,5080.000068426132,0.9134885,9.158248,370500,0.24495989,1235,7310,0.7663459330797195,0.000347852,46401
